date,ozone,blue,clothes,love,shoes,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2007-01-13,1,54,14,70,41,False,0,0,0,0,0,False,0,0,2,0,63,False,0,0,0,56,0,False,35,0,0,0,0,False,0,0,0,23,0,False,21,22,21,0,0,False,0,0,0,0,53,False,0,23,23,0,0,False,27,0,0,0,0,False,0,23,0,0,0,False,23,0,0,0,0,False,0,0,0,0,0,False,0,0,0,52,0,False,0,0,0,0,0,False,38,0,0,0,0,False,0,0,0,23,0,False,14,29,14,0,0,False,0,0,0,0,0,False,2,38,0,0,False
2007-01-14,0,69,18,78,41,False,0,0,0,0,0,False,0,0,2,0,75,False,0,0,0,80,0,False,40,0,0,0,0,False,0,0,25,0,0,False,25,74,0,0,0,False,0,0,0,0,65,False,0,38,25,0,0,False,31,0,0,0,0,False,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,55,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,51,0,False,0,47,16,0,0,False,0,0,25,0,0,False,0,15,0,0,False
2007-01-15,1,64,12,65,36,False,0,0,0,0,0,False,0,1,2,0,65,False,0,0,0,65,0,False,0,0,57,0,0,False,0,0,0,0,18,False,0,18,0,0,0,False,0,0,0,0,38,False,0,37,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,18,0,0,0,0,False,0,0,0,0,0,False,0,0,0,37,0,False,0,0,0,0,0,False,30,0,0,0,0,False,0,0,12,25,0,False,12,35,0,12,12,False,0,0,0,0,0,False,2,20,2,0,False
2007-01-16,1,62,8,67,28,False,33,0,0,16,0,False,2,0,2,0,68,False,5,0,3,67,0,False,26,0,0,0,0,False,33,0,0,16,0,False,47,47,0,0,0,False,17,0,0,0,64,False,33,16,49,0,0,False,20,0,0,0,39,False,33,16,0,0,0,False,33,0,16,0,0,False,33,0,0,0,0,False,7,0,0,50,0,False,33,0,0,0,0,False,27,0,0,0,0,False,22,0,11,22,0,False,10,36,10,0,21,False,33,0,0,0,0,False,5,26,0,2,False
2007-01-17,1,62,8,69,28,False,24,0,0,24,16,False,2,0,1,1,66,False,4,3,5,60,0,False,50,0,0,0,0,False,24,0,24,0,16,False,15,46,15,0,0,False,12,0,0,0,41,False,24,16,48,0,0,False,38,0,0,0,19,False,24,16,0,0,0,False,21,0,0,0,0,False,24,0,0,0,0,False,5,0,0,38,0,False,24,0,32,0,0,False,40,0,0,0,0,False,16,0,0,16,0,False,15,15,0,0,10,False,24,0,0,0,0,False,2,38,0,0,False
2007-01-18,2,63,11,59,28,False,16,0,0,0,0,False,1,0,1,0,67,False,3,0,3,76,0,False,38,0,0,0,0,False,16,0,24,32,16,False,31,61,15,0,0,False,8,0,0,0,54,False,16,16,16,0,0,False,29,0,0,0,38,False,16,0,0,0,0,False,40,0,0,0,0,False,16,0,0,0,0,False,3,0,0,65,0,False,16,0,0,0,0,False,67,0,0,0,0,False,11,0,0,32,0,False,25,51,20,10,10,False,16,0,0,0,0,False,7,39,0,0,False
2007-01-19,2,57,8,68,34,False,16,0,0,16,0,False,1,0,2,0,76,False,3,3,0,69,0,False,26,0,39,0,0,False,16,0,0,0,16,False,16,24,0,0,0,False,9,0,0,0,64,False,16,16,49,0,0,False,20,0,0,0,30,False,16,0,0,0,0,False,25,0,0,16,0,False,16,0,0,0,0,False,3,0,0,66,0,False,16,0,0,0,16,False,55,0,0,0,0,False,11,0,0,17,0,False,21,26,0,0,10,False,16,0,0,0,0,False,3,46,0,0,False
2007-01-20,0,58,10,72,33,False,43,0,0,22,0,False,3,0,3,0,61,False,7,4,4,79,0,False,0,0,34,0,0,False,43,0,0,0,0,False,42,32,21,0,0,False,23,0,0,0,51,False,43,55,33,0,0,False,0,0,0,0,40,False,43,0,0,0,0,False,43,0,0,0,0,False,43,0,0,0,0,False,9,0,0,69,0,False,43,0,0,0,0,False,0,0,0,0,0,False,29,0,0,29,0,False,0,97,0,0,14,False,43,0,0,0,0,False,4,40,0,0,False
2007-01-21,1,65,14,69,31,False,23,0,0,24,0,False,2,0,2,0,83,False,4,4,6,79,0,False,37,0,0,0,0,False,23,0,0,0,0,False,0,68,23,0,0,False,12,0,0,0,24,False,23,24,24,0,0,False,28,0,0,28,28,False,23,0,0,0,0,False,24,0,0,0,0,False,23,0,0,0,0,False,5,0,0,79,0,False,23,0,23,0,0,False,39,0,0,0,0,False,16,0,0,16,0,False,15,0,15,0,15,False,23,0,0,0,0,False,2,21,0,0,False
2007-01-22,2,62,9,66,31,False,25,0,0,0,17,False,2,0,2,0,78,False,4,0,5,64,0,False,39,26,26,26,0,False,25,17,0,17,33,False,16,16,0,0,0,False,13,0,0,0,26,False,25,17,33,0,0,False,30,0,0,0,40,False,25,0,0,0,0,False,25,0,17,17,0,False,25,0,0,0,0,False,5,0,0,68,0,False,25,0,17,0,0,False,55,28,0,0,0,False,17,0,0,33,0,False,21,42,0,0,0,False,25,0,0,0,0,False,2,20,0,0,False
2007-01-23,2,62,12,58,32,False,23,0,0,15,16,False,2,0,2,0,73,False,4,0,6,65,0,False,48,0,24,0,0,False,23,0,15,15,0,False,22,30,30,0,0,False,12,0,0,0,40,False,23,31,47,0,0,False,37,0,0,0,37,False,23,0,0,0,0,False,26,0,15,0,0,False,23,0,0,0,0,False,5,0,3,59,0,False,23,0,0,0,0,False,51,0,0,0,0,False,16,0,10,16,10,False,19,68,0,0,20,False,23,0,0,0,0,False,2,23,0,0,False
2007-01-24,2,68,10,72,30,False,31,0,0,31,16,False,2,0,3,0,74,False,5,0,5,55,0,False,73,0,25,0,0,False,31,0,0,0,0,False,15,38,15,0,0,False,16,0,0,0,49,False,31,0,23,16,0,False,56,0,0,0,38,False,31,0,0,0,0,False,26,0,0,16,0,False,31,0,0,0,0,False,7,0,0,59,0,False,31,0,16,0,0,False,52,0,0,0,0,False,21,10,10,16,0,False,20,29,10,0,10,False,31,0,0,0,0,False,2,34,2,0,False
2007-01-25,3,55,6,64,31,False,31,0,0,16,0,False,2,1,3,0,72,False,5,0,5,60,0,False,75,0,0,0,0,False,31,0,0,32,0,False,38,54,0,0,0,False,16,0,0,0,57,False,31,32,16,0,0,False,57,0,0,0,19,False,31,16,0,0,0,False,39,0,0,0,0,False,31,0,0,0,0,False,7,0,0,55,0,False,31,0,16,0,0,False,79,0,0,0,0,False,21,0,11,32,0,False,30,55,0,0,20,False,31,0,0,0,0,False,4,30,0,0,False
2007-01-26,1,62,8,55,32,False,49,0,0,16,0,False,3,0,1,0,72,False,8,0,3,66,0,False,26,0,0,26,0,False,49,0,0,0,16,False,31,24,0,16,0,False,25,0,0,0,34,False,49,16,33,0,16,False,20,0,20,0,30,False,49,0,0,0,0,False,32,0,0,16,0,False,49,0,0,0,0,False,10,0,0,52,0,False,49,0,0,0,0,False,27,0,0,0,0,False,33,0,0,33,0,False,10,57,10,0,21,False,49,0,0,0,0,False,3,33,0,0,False
2007-01-27,2,59,11,72,34,False,32,0,0,21,0,False,2,0,0,0,73,False,5,0,3,65,0,False,67,0,0,0,0,False,32,0,21,0,21,False,21,52,21,21,0,False,17,0,0,0,33,False,32,54,65,0,0,False,51,0,0,0,51,False,32,0,0,0,0,False,32,0,0,22,0,False,32,0,0,0,0,False,7,0,0,67,0,False,32,0,0,0,0,False,71,0,0,0,0,False,22,0,14,43,0,False,27,54,0,0,0,False,32,0,0,0,0,False,2,44,0,0,False
2007-01-28,2,56,14,81,40,False,23,0,0,0,0,False,2,0,0,0,56,False,4,0,0,68,0,False,54,0,0,0,0,False,23,0,23,0,0,False,45,77,0,0,0,False,12,0,0,0,71,False,23,46,23,23,0,False,42,0,0,0,28,False,23,0,0,0,23,False,35,0,23,0,0,False,23,0,0,0,0,False,5,0,0,50,0,False,23,0,0,0,0,False,58,0,0,0,0,False,15,0,15,46,0,False,22,51,14,15,0,False,23,0,0,0,0,False,5,24,0,0,False
2007-01-29,1,57,9,64,29,False,16,0,0,0,0,False,1,0,2,0,72,False,3,0,5,52,0,False,25,25,51,0,0,False,16,0,49,16,0,False,16,24,0,0,0,False,8,0,0,0,38,False,16,16,33,0,0,False,20,0,0,0,20,False,16,0,0,0,0,False,16,0,16,0,0,False,16,0,0,0,0,False,3,0,0,48,0,False,16,0,16,0,0,False,27,0,0,0,0,False,11,0,0,22,0,False,10,41,0,10,10,False,16,0,0,0,0,False,2,18,0,2,False
2007-01-30,2,70,13,64,26,False,22,0,0,15,0,False,2,0,5,0,83,False,4,0,2,64,0,False,35,0,0,0,0,False,22,0,15,0,15,False,29,22,14,0,0,False,12,0,0,0,46,False,22,15,22,0,0,False,27,0,18,0,36,False,22,0,0,0,0,False,35,0,15,0,0,False,22,0,0,0,0,False,5,0,0,47,0,False,22,0,0,0,0,False,62,0,0,0,0,False,15,0,10,35,0,False,23,47,9,0,14,False,22,0,0,0,0,False,5,31,0,0,False
2007-01-31,0,60,11,61,28,False,45,0,0,0,15,False,3,0,1,0,77,False,7,0,7,71,0,False,0,0,48,0,0,False,45,0,0,0,15,False,44,74,15,0,0,False,23,0,0,0,63,False,45,15,30,0,0,False,0,0,0,0,0,False,45,0,0,0,0,False,45,15,15,0,0,False,45,0,0,0,0,False,10,0,0,67,0,False,45,0,0,0,0,False,0,0,0,0,0,False,30,0,10,36,0,False,0,24,19,0,0,False,45,0,0,0,0,False,5,33,2,0,False
2007-02-01,0,70,10,58,28,False,0,0,0,31,15,False,0,0,1,0,83,False,0,0,3,46,0,False,0,0,0,0,0,False,0,0,31,15,0,False,0,30,15,0,0,False,0,0,0,0,48,False,0,47,23,16,0,False,0,0,0,0,28,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,34,0,False,0,0,15,0,0,False,0,0,0,0,26,False,0,10,0,21,0,False,0,25,0,0,20,False,0,0,0,0,0,False,0,18,0,0,False
2007-02-02,1,60,11,69,30,False,16,0,0,16,0,False,1,0,1,0,68,False,3,0,3,73,0,False,25,0,0,0,0,False,16,0,16,32,16,False,0,39,0,0,0,False,8,0,0,0,54,False,16,32,16,0,0,False,19,0,0,0,19,False,16,0,0,0,0,False,16,0,16,0,0,False,16,0,0,0,0,False,3,0,0,57,0,False,16,0,0,0,0,False,27,0,0,0,0,False,11,0,0,32,0,False,10,35,10,0,10,False,16,0,0,0,0,False,2,39,0,0,False
2007-02-03,0,73,9,78,29,False,0,0,0,0,21,False,0,0,1,0,74,False,0,0,0,53,0,False,34,0,0,0,0,False,0,0,0,0,0,False,21,32,0,0,0,False,0,0,0,0,50,False,0,21,54,0,0,False,26,0,0,0,51,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,47,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,14,14,0,False,0,27,0,0,27,False,0,0,0,0,0,False,0,100,0,0,False
2007-02-04,1,52,14,80,35,False,23,0,0,0,0,False,2,0,2,0,64,False,4,0,4,68,0,False,37,0,0,0,0,False,23,0,0,0,23,False,23,23,23,0,0,False,12,0,0,0,43,False,23,24,24,0,0,False,28,0,0,0,28,False,23,0,0,0,0,False,23,0,24,0,0,False,23,0,0,0,0,False,5,0,5,57,0,False,23,0,0,0,0,False,39,0,0,0,0,False,16,0,0,63,0,False,15,75,0,15,0,False,23,0,0,0,0,False,2,23,0,0,False
2007-02-05,1,71,10,66,36,False,25,0,0,0,0,False,2,0,1,0,77,False,4,0,0,54,0,False,26,0,0,0,0,False,25,0,17,0,0,False,32,65,32,0,0,False,13,0,0,0,100,False,25,17,17,0,0,False,20,0,20,0,20,False,25,0,0,0,0,False,28,0,0,17,0,False,25,0,0,0,0,False,5,0,0,62,0,False,25,0,0,0,0,False,42,0,0,0,0,False,17,0,11,28,0,False,16,69,0,11,11,False,25,0,0,0,0,False,3,27,2,2,False
2007-02-06,1,61,6,64,30,False,15,0,0,15,0,False,1,0,2,0,70,False,3,0,5,62,0,False,24,0,24,0,0,False,15,0,30,0,15,False,15,52,15,0,0,False,8,0,0,0,55,False,15,38,0,15,0,False,18,0,0,0,36,False,15,0,0,0,15,False,15,0,0,15,0,False,15,0,0,0,0,False,3,3,0,59,0,False,15,0,0,0,0,False,25,0,0,0,0,False,10,0,0,30,0,False,10,62,10,0,9,False,15,0,0,0,0,False,2,16,0,0,False
2007-02-07,1,59,9,63,32,False,15,0,0,0,0,False,1,0,2,0,69,False,3,0,0,60,0,False,36,0,24,0,0,False,15,0,0,0,15,False,30,66,15,0,0,False,8,0,0,0,55,False,15,15,38,0,0,False,28,0,0,0,46,False,15,0,0,0,0,False,15,0,15,31,0,False,15,0,0,0,0,False,3,0,0,56,0,False,15,0,15,0,0,False,26,0,0,0,0,False,10,0,0,21,0,False,10,24,0,0,10,False,15,0,0,0,0,False,2,21,2,0,False
2007-02-08,2,60,9,65,26,False,38,0,0,31,0,False,3,0,1,0,71,False,6,0,0,62,3,False,36,0,48,0,0,False,38,0,15,0,15,False,29,15,0,0,0,False,20,0,0,0,43,False,38,15,23,15,0,False,28,0,0,0,37,False,38,0,0,0,0,False,38,0,15,0,0,False,38,0,0,0,0,False,8,0,0,62,0,False,38,0,15,0,0,False,51,0,0,0,0,False,25,0,10,10,0,False,19,53,0,14,10,False,38,0,0,0,0,False,5,32,0,0,False
2007-02-09,1,47,11,67,33,False,24,0,0,16,0,False,2,0,3,0,60,False,4,0,8,51,0,False,25,0,0,0,0,False,24,0,48,0,0,False,23,38,0,0,0,False,12,0,0,0,58,False,24,16,40,16,0,False,19,0,19,19,19,False,24,0,0,0,0,False,24,0,0,0,16,False,24,0,0,0,0,False,5,0,0,65,0,False,24,0,0,0,0,False,26,0,0,0,0,False,16,11,0,43,0,False,10,60,10,0,10,False,24,0,0,0,0,False,3,34,0,0,False
2007-02-10,1,71,8,72,29,False,21,0,0,21,0,False,1,0,1,0,74,False,4,0,3,59,0,False,33,33,0,0,0,False,21,0,31,21,0,False,20,100,0,0,0,False,11,0,0,0,71,False,21,32,21,0,0,False,25,25,25,0,26,False,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,0,0,False,4,0,0,73,0,False,21,0,0,0,0,False,35,0,0,0,0,False,14,0,0,35,0,False,13,13,0,0,13,False,21,0,0,0,0,False,0,36,0,0,False
2007-02-11,0,62,8,85,44,False,22,0,0,0,22,False,1,1,3,0,64,False,4,0,0,51,0,False,0,0,34,0,0,False,22,0,0,0,22,False,21,21,43,0,0,False,12,0,0,0,46,False,22,43,22,0,0,False,0,0,26,0,26,False,22,0,0,0,0,False,22,0,0,0,0,False,22,0,0,0,0,False,5,0,0,65,0,False,22,0,0,0,0,False,0,0,0,0,0,False,15,0,0,15,0,False,0,42,0,0,0,False,22,0,0,0,0,False,2,18,0,0,False
2007-02-12,1,66,13,85,34,False,16,0,0,16,0,False,1,0,1,0,78,False,3,0,5,66,0,False,25,0,49,25,0,False,16,0,0,0,23,False,0,23,0,0,0,False,8,0,0,0,16,False,16,16,0,0,0,False,19,0,0,0,19,False,16,0,0,0,0,False,16,0,16,0,0,False,16,0,0,0,0,False,3,0,0,58,0,False,16,0,0,0,0,False,26,0,0,0,0,False,11,10,0,26,0,False,10,25,0,0,10,False,16,0,0,0,0,False,2,21,0,0,False
2007-02-13,4,55,9,95,28,False,60,0,0,0,0,False,4,0,0,0,64,False,10,0,10,72,0,False,94,0,0,0,0,False,60,0,0,15,0,False,0,51,43,0,0,False,31,0,0,0,23,False,60,30,15,0,0,False,72,0,0,0,0,False,60,0,0,0,0,False,60,0,15,0,0,False,60,0,0,0,0,False,13,0,0,68,0,False,60,0,15,0,0,False,100,0,0,0,0,False,40,0,10,0,0,False,38,28,19,0,14,False,60,0,0,0,0,False,0,28,0,0,False
2007-02-14,1,63,9,100,32,False,0,0,0,31,0,False,0,0,1,0,72,False,0,0,3,59,3,False,24,0,48,0,0,False,0,0,15,0,15,False,15,45,15,0,0,False,0,0,0,0,48,False,0,15,31,0,0,False,18,0,0,0,28,False,0,0,0,0,0,False,15,0,0,0,0,False,0,0,0,0,0,False,0,0,0,71,0,False,0,0,0,0,0,False,25,0,0,0,0,False,0,0,0,26,0,False,10,24,0,0,10,False,0,0,0,0,0,False,2,24,0,0,False
2007-02-15,1,70,8,76,18,False,16,0,0,49,33,False,1,0,1,0,85,False,3,0,5,36,0,False,26,0,0,0,0,False,16,0,16,0,0,False,16,24,0,0,0,False,8,0,0,0,46,False,16,24,16,0,0,False,20,0,19,0,29,False,16,0,0,0,0,False,16,0,0,16,16,False,16,0,0,0,0,False,3,0,0,51,0,False,16,0,0,0,0,False,27,0,0,0,0,False,11,11,0,22,0,False,10,61,0,10,10,False,16,0,0,0,0,False,2,33,0,0,False
2007-02-16,1,62,10,65,34,False,16,0,0,0,0,False,1,0,2,0,78,False,3,0,0,69,0,False,25,0,0,25,0,False,16,0,16,16,0,False,16,31,0,0,0,False,8,0,0,0,80,False,16,16,16,0,0,False,20,0,0,0,0,False,16,0,0,0,0,False,16,0,0,0,0,False,16,0,0,0,0,False,3,0,0,70,0,False,16,0,16,0,0,False,27,0,0,0,0,False,11,0,0,33,0,False,10,36,0,0,0,False,16,0,0,0,0,False,0,46,0,0,False
2007-02-17,0,54,9,68,37,False,21,0,0,22,0,False,1,0,1,0,68,False,4,0,0,43,0,False,0,34,34,0,0,False,21,0,22,0,22,False,21,42,0,0,0,False,11,0,0,0,45,False,21,43,22,0,0,False,0,0,0,0,52,False,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,0,0,False,5,0,0,52,0,False,21,0,0,0,0,False,0,0,0,0,0,False,14,0,14,43,0,False,0,41,0,14,0,False,21,0,0,0,0,False,2,46,0,0,False
2007-02-18,1,57,15,75,37,False,0,0,0,0,0,False,0,0,0,0,62,False,0,0,0,60,0,False,0,0,0,0,0,False,0,0,0,23,0,False,0,23,0,0,0,False,0,0,0,0,43,False,0,0,23,24,0,False,0,0,0,0,42,False,0,0,0,0,0,False,23,0,0,0,0,False,0,0,0,0,0,False,0,0,0,69,0,False,0,0,0,0,0,False,39,0,0,0,0,False,0,0,0,16,0,False,15,29,0,15,15,False,0,0,0,0,0,False,2,28,0,0,False
2007-02-19,2,60,7,84,39,False,35,0,0,0,0,False,2,0,5,0,67,False,6,0,6,64,0,False,41,0,27,0,0,False,35,0,17,0,17,False,17,34,0,0,0,False,18,0,0,0,55,False,35,35,18,0,0,False,32,0,0,0,21,False,35,0,0,0,0,False,35,0,0,0,0,False,35,0,0,0,0,False,7,0,0,66,0,False,35,0,0,0,0,False,58,0,0,0,0,False,24,0,0,12,0,False,22,50,0,0,0,False,35,0,0,0,0,False,4,30,0,0,False
2007-02-20,2,72,9,74,39,False,31,0,0,0,0,False,2,1,2,0,86,False,5,3,3,50,0,False,36,0,0,0,0,False,31,0,15,15,0,False,15,30,0,0,0,False,16,0,0,0,44,False,31,31,31,16,0,False,28,0,18,0,19,False,31,0,0,0,0,False,39,0,16,0,15,False,31,0,0,0,0,False,7,0,0,83,0,False,31,0,0,0,0,False,65,0,0,0,0,False,21,10,10,26,0,False,25,54,10,10,15,False,31,0,0,0,0,False,5,29,0,0,False
2007-02-21,1,64,8,72,31,False,15,0,0,30,0,False,1,0,2,0,82,False,2,0,0,44,0,False,35,23,23,0,0,False,15,0,15,0,30,False,22,22,29,0,0,False,8,0,0,0,70,False,15,45,15,15,0,False,27,0,0,0,18,False,15,0,0,0,0,False,15,15,0,0,0,False,15,0,0,0,0,False,3,3,0,56,0,False,15,0,15,0,0,False,25,0,0,0,0,False,10,0,0,25,0,False,9,37,0,0,9,False,15,0,0,0,0,False,2,22,0,2,False
