date,ozone,blue,clothes,love,shoes,isPartial,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2007-01-11,1,58,13,57,32,False,32,0,0,16,0,False,1,0,1,0,78,False,4,0,3,81,0,False,32,0,32,0,0,False,32,0,0,0,48,False,26,26,17,0,0,False,9,0,0,0,40,False,27,55,18,18,0,False,31,0,0,0,47,False,26,0,0,0,0,False,32,0,0,0,0,False,42,0,0,0,0,False,5,0,0,54,0,False,26,34,0,0,0,False,41,0,0,0,0,False,27,0,0,0,0,False,10,42,0,0,16,False,26,0,0,0,0,False,2,12,0,0,False
2007-01-12,0,60,11,62,27,False,34,0,0,0,0,False,2,0,2,0,75,False,4,0,2,91,0,False,34,17,17,0,0,False,34,0,0,0,17,False,0,64,27,0,0,False,9,0,0,0,40,False,38,29,48,0,0,False,33,0,0,0,41,False,0,0,0,0,0,False,34,0,17,0,0,False,38,0,0,0,0,False,5,0,0,49,0,False,0,0,0,0,0,False,34,0,0,0,0,False,38,0,19,0,0,False,14,82,7,0,14,False,0,0,0,0,0,False,2,10,0,0,False
2007-01-13,1,60,14,75,46,False,24,0,0,0,0,False,1,0,1,0,82,False,3,0,5,68,0,False,24,0,0,24,0,False,24,0,0,0,0,False,26,26,26,53,0,False,7,0,0,0,78,False,28,83,41,0,0,False,24,0,0,0,35,False,26,26,0,0,0,False,24,0,0,0,0,False,28,0,0,0,0,False,4,0,0,91,0,False,26,0,0,0,0,False,0,0,0,0,0,False,28,28,0,28,0,False,10,49,20,0,0,False,26,0,0,0,0,False,2,14,0,0,False
2007-01-14,1,72,10,73,35,False,36,0,0,0,0,False,2,0,0,0,82,False,5,0,3,70,0,False,36,0,0,0,0,False,36,0,0,24,24,False,26,66,0,0,0,False,10,0,0,0,57,False,41,27,41,28,0,False,35,0,0,0,23,False,26,0,0,0,0,False,36,0,0,24,0,False,41,0,0,0,0,False,5,0,0,70,0,False,26,0,0,0,0,False,25,0,0,0,0,False,41,28,28,0,0,False,15,54,0,0,10,False,26,0,0,0,0,False,2,11,2,0,False
2007-01-15,2,64,10,68,30,False,44,0,0,0,0,False,2,0,1,0,73,False,4,0,4,70,0,False,44,0,0,0,18,False,44,0,18,18,0,False,58,96,0,0,0,False,12,0,0,0,42,False,41,41,51,0,20,False,43,0,0,0,17,False,58,19,0,0,0,False,44,0,18,0,18,False,50,0,0,0,0,False,6,0,0,44,0,False,58,0,0,0,0,False,54,0,0,0,0,False,41,20,20,0,0,False,14,33,7,0,11,False,58,0,0,0,0,False,2,12,0,0,False
2007-01-16,1,63,12,65,26,False,31,0,0,31,16,False,1,1,3,1,81,False,4,0,5,75,0,False,31,16,16,16,0,False,31,0,0,31,31,False,34,34,34,0,0,False,9,0,0,0,28,False,35,18,44,18,0,False,30,0,15,0,15,False,34,17,0,0,0,False,31,0,31,0,0,False,41,0,0,0,0,False,5,0,0,43,0,False,34,0,0,0,0,False,40,0,0,0,0,False,35,0,0,0,0,False,13,35,0,0,13,False,34,0,0,0,0,False,2,20,1,0,False
2007-01-17,1,62,9,63,24,False,39,0,0,16,0,False,2,0,2,0,76,False,3,0,2,72,2,False,39,0,16,0,0,False,39,0,16,0,24,False,43,17,34,0,0,False,11,0,0,0,55,False,36,36,63,0,0,False,38,0,0,0,15,False,43,0,0,0,17,False,39,0,0,0,0,False,36,0,0,0,0,False,6,2,0,49,0,False,43,0,0,0,0,False,32,16,0,0,0,False,36,18,0,18,0,False,13,65,13,0,6,False,43,0,0,0,0,False,2,13,0,0,False
2007-01-18,1,60,11,55,23,False,32,0,0,16,16,False,1,0,1,0,76,False,6,0,3,79,0,False,32,0,0,0,0,False,32,0,16,0,0,False,35,17,0,0,0,False,9,0,0,0,54,False,37,55,46,0,0,False,31,0,16,0,39,False,35,0,0,0,0,False,32,0,16,0,0,False,55,0,0,0,0,False,5,0,0,35,0,False,35,0,0,0,0,False,58,0,0,0,0,False,37,18,0,18,0,False,13,29,0,0,0,False,35,0,0,0,0,False,2,20,0,0,False
2007-01-19,1,60,12,58,28,False,67,0,0,0,17,False,3,0,2,0,78,False,5,2,4,77,2,False,67,17,17,0,0,False,67,0,0,17,33,False,18,54,0,0,0,False,19,0,0,0,65,False,47,19,38,19,0,False,65,0,0,0,65,False,18,0,0,0,0,False,67,0,17,17,0,False,57,0,0,0,0,False,10,0,0,56,0,False,18,0,18,0,0,False,34,0,0,0,0,False,47,0,0,19,0,False,17,31,7,7,10,False,18,0,0,0,0,False,3,21,0,0,False
2007-01-20,1,65,12,70,31,False,23,0,0,0,0,False,1,0,1,0,81,False,3,0,0,68,0,False,23,0,0,0,0,False,23,0,0,24,24,False,26,26,26,0,0,False,7,0,0,0,46,False,27,27,54,0,0,False,23,0,23,0,81,False,26,0,0,0,0,False,23,0,0,0,0,False,27,0,0,0,0,False,3,0,0,60,0,False,26,0,26,0,0,False,24,0,0,0,0,False,27,27,0,0,0,False,10,48,0,0,0,False,26,0,0,0,0,False,1,18,0,0,False
2007-01-21,2,58,10,77,33,False,46,0,0,0,23,False,2,0,1,0,81,False,7,0,0,87,0,False,46,0,0,0,0,False,46,0,0,23,0,False,50,25,25,0,0,False,13,0,0,0,29,False,52,39,26,0,0,False,45,0,22,0,34,False,50,0,0,0,0,False,46,0,23,0,0,False,79,0,0,0,0,False,7,0,0,57,0,False,50,0,0,0,0,False,94,0,0,0,0,False,52,0,0,0,0,False,19,37,0,0,9,False,50,0,25,0,0,False,3,10,0,0,False
2007-01-22,1,66,11,51,26,False,23,0,0,15,0,False,1,0,2,0,79,False,2,0,2,83,0,False,23,0,0,0,0,False,23,0,15,0,15,False,25,33,0,0,0,False,6,0,0,0,51,False,18,35,70,0,0,False,22,0,15,0,15,False,25,0,0,0,0,False,23,0,15,0,0,False,26,0,0,0,0,False,3,0,0,56,0,False,25,0,0,0,0,False,31,0,0,0,0,False,18,0,18,0,0,False,6,35,6,6,13,False,25,0,0,0,0,False,1,13,1,0,False
2007-01-23,1,70,13,61,25,False,15,0,0,23,0,False,1,0,2,0,78,False,3,0,3,82,0,False,15,15,15,0,0,False,15,0,0,31,0,False,25,41,33,0,0,False,4,0,0,0,36,False,35,17,26,0,0,False,15,0,15,0,60,False,25,0,0,0,0,False,15,0,0,0,0,False,26,0,0,0,0,False,2,2,0,49,0,False,25,0,17,0,0,False,23,0,0,0,0,False,35,0,18,0,0,False,12,47,6,0,6,False,25,0,0,0,0,False,2,14,0,1,False
2007-01-24,1,59,12,61,25,False,16,0,0,16,0,False,1,0,1,0,72,False,2,0,3,75,2,False,16,16,31,0,0,False,16,0,0,16,0,False,17,51,17,0,0,False,4,0,0,0,61,False,18,89,36,0,0,False,15,0,0,0,46,False,17,0,0,0,0,False,16,0,0,0,16,False,18,0,0,0,0,False,2,0,0,58,0,False,17,0,0,0,0,False,16,0,0,0,0,False,18,0,0,0,0,False,6,32,6,0,16,False,17,0,17,0,0,False,1,13,0,0,False
2007-01-25,1,53,9,53,30,False,16,0,0,0,0,False,1,0,3,0,73,False,3,0,0,75,0,False,16,0,23,31,0,False,16,0,16,16,16,False,26,43,34,0,0,False,4,0,0,0,22,False,27,36,63,0,0,False,15,0,0,0,31,False,26,17,0,0,34,False,16,0,0,0,0,False,24,0,0,0,0,False,2,0,0,61,0,False,26,0,17,0,0,False,24,0,0,0,0,False,27,0,0,18,0,False,10,42,13,0,6,False,26,0,0,0,0,False,1,19,0,0,False
2007-01-26,1,55,10,63,27,False,16,0,0,0,0,False,1,0,2,1,65,False,3,0,0,78,0,False,16,0,16,0,0,False,16,0,0,0,16,False,18,44,18,0,0,False,5,0,0,0,34,False,19,56,28,0,0,False,16,0,0,0,32,False,18,0,0,0,0,False,16,0,0,0,0,False,28,0,0,0,0,False,2,0,2,51,0,False,18,0,0,0,0,False,33,0,0,0,0,False,19,0,19,19,0,False,7,33,10,0,0,False,18,0,0,0,0,False,1,16,2,0,False
2007-01-27,1,71,12,70,28,False,46,0,0,47,0,False,2,0,2,0,84,False,6,0,5,71,0,False,46,0,24,0,0,False,46,0,0,24,24,False,26,77,26,26,0,False,13,0,0,0,52,False,40,40,40,27,0,False,45,0,23,0,23,False,26,0,0,0,0,False,46,0,0,0,0,False,66,0,0,0,0,False,7,0,0,82,0,False,26,0,26,0,0,False,71,0,0,0,0,False,40,0,27,0,0,False,14,43,10,0,0,False,26,0,0,0,0,False,2,10,1,0,False
2007-01-28,3,59,10,69,32,False,23,0,0,0,0,False,1,0,1,0,78,False,4,0,0,86,0,False,23,0,0,0,0,False,23,0,0,0,0,False,100,50,49,0,0,False,6,0,0,0,22,False,65,26,39,0,0,False,22,0,0,0,56,False,100,0,0,0,0,False,23,0,0,23,0,False,39,0,0,0,0,False,3,0,0,88,0,False,100,0,0,0,0,False,47,0,0,0,0,False,65,0,0,0,0,False,23,56,0,9,9,False,100,0,0,0,0,False,4,10,0,0,False
2007-01-29,1,70,11,63,31,False,0,0,0,0,15,False,0,0,3,0,83,False,0,2,2,77,0,False,0,15,30,0,0,False,0,0,15,15,15,False,16,65,16,0,0,False,0,0,0,0,55,False,17,34,26,17,0,False,0,0,0,0,15,False,16,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,59,0,False,16,0,16,0,0,False,0,0,0,0,0,False,17,0,0,0,0,False,6,46,0,0,6,False,16,0,0,0,0,False,1,10,0,0,False
2007-01-30,1,56,11,59,24,False,30,0,0,23,0,False,1,0,1,0,74,False,2,2,3,69,0,False,30,15,15,0,0,False,30,15,15,15,0,False,33,66,16,0,0,False,8,0,0,0,40,False,17,43,61,0,0,False,30,0,0,0,37,False,33,0,0,0,0,False,30,0,0,0,0,False,34,0,0,0,0,False,4,0,0,41,0,False,33,0,17,0,0,False,46,0,0,0,0,False,17,0,0,0,0,False,6,37,6,6,6,False,33,0,0,0,0,False,1,14,0,0,False
2007-01-31,1,58,11,55,28,False,54,0,0,0,0,False,2,1,1,0,77,False,8,0,2,53,2,False,54,0,15,15,0,False,54,0,0,31,46,False,25,42,34,0,0,False,15,0,0,0,45,False,53,35,26,35,0,False,53,0,15,0,30,False,25,0,0,0,0,False,54,0,0,16,0,False,61,0,0,0,0,False,8,0,0,49,0,False,25,0,0,0,17,False,32,0,0,0,0,False,53,0,0,18,0,False,19,35,6,0,6,False,25,0,0,0,0,False,3,14,1,0,False
2007-02-01,1,68,7,56,30,False,39,0,0,16,0,False,2,0,2,0,79,False,7,0,3,71,0,False,39,0,16,0,0,False,39,0,0,16,16,False,17,68,0,0,0,False,11,0,0,0,44,False,72,27,45,0,0,False,38,0,0,15,38,False,17,17,0,0,0,False,39,0,16,0,0,False,45,0,0,0,0,False,6,0,0,52,0,False,17,0,0,0,0,False,16,0,0,0,0,False,72,18,0,0,0,False,26,35,0,0,0,False,17,0,0,0,0,False,4,11,0,0,False
2007-02-02,2,60,12,58,25,False,40,0,0,32,0,False,2,0,1,0,70,False,5,0,2,59,0,False,40,0,32,0,0,False,40,0,16,16,16,False,71,88,18,0,0,False,11,0,0,0,36,False,65,55,37,0,0,False,40,0,0,16,40,False,71,0,0,0,0,False,40,0,0,0,0,False,55,0,0,0,0,False,6,0,0,54,0,False,71,0,0,0,0,False,58,0,0,0,0,False,65,0,0,0,0,False,23,50,7,0,16,False,71,0,0,0,0,False,4,14,0,1,False
2007-02-03,1,65,8,72,29,False,23,0,0,0,0,False,1,0,3,0,76,False,2,0,4,73,0,False,23,0,0,0,0,False,23,0,0,23,23,False,37,49,37,0,0,False,6,0,0,0,44,False,52,26,0,0,0,False,22,0,22,0,22,False,37,25,0,0,0,False,23,0,23,0,0,False,26,0,0,0,0,False,3,0,0,79,0,False,37,0,0,0,0,False,23,0,0,0,0,False,52,0,26,0,0,False,19,32,9,0,9,False,37,0,0,0,0,False,3,9,0,0,False
2007-02-04,2,51,11,73,35,False,33,0,0,0,0,False,2,0,2,0,74,False,4,0,2,77,0,False,33,0,44,0,0,False,33,0,0,22,22,False,48,60,0,0,0,False,9,0,0,0,47,False,25,0,25,0,0,False,33,0,0,0,33,False,48,0,0,0,0,False,33,0,22,0,0,False,42,0,0,0,0,False,5,0,0,60,0,False,48,0,0,0,0,False,46,0,0,0,0,False,25,0,0,0,0,False,9,45,14,9,9,False,48,0,0,0,0,False,1,9,0,0,False
2007-02-05,1,57,11,58,31,False,24,0,0,16,16,False,1,0,2,0,79,False,2,0,2,83,0,False,24,0,0,16,0,False,24,0,31,16,16,False,34,34,17,0,0,False,7,0,0,0,29,False,18,0,63,0,0,False,23,0,0,0,31,False,34,0,0,0,0,False,24,0,0,0,0,False,24,0,0,0,0,False,3,0,0,58,0,False,34,0,0,0,0,False,24,0,0,0,0,False,18,0,18,18,0,False,6,32,6,0,6,False,34,0,0,0,0,False,1,14,0,0,False
2007-02-06,2,62,10,56,26,False,60,0,0,15,0,False,3,0,2,1,72,False,5,0,2,80,0,False,60,0,30,15,0,False,60,0,15,45,0,False,65,49,32,0,0,False,17,0,0,0,50,False,52,34,34,17,0,False,59,0,15,0,44,False,65,0,0,0,0,False,60,0,0,0,0,False,62,0,0,0,0,False,9,0,0,60,0,False,65,0,0,0,0,False,61,0,0,0,0,False,52,17,0,17,0,False,18,40,6,0,6,False,65,0,0,0,0,False,3,16,0,0,False
2007-02-07,1,59,10,59,28,False,30,0,0,0,15,False,1,0,4,0,74,False,3,0,2,74,0,False,30,0,45,0,0,False,30,0,46,15,15,False,33,58,0,0,0,False,8,0,0,0,55,False,0,35,35,0,0,False,30,0,0,0,45,False,33,0,0,0,0,False,30,0,0,0,0,False,34,0,0,0,0,False,4,0,0,58,0,False,33,0,17,0,0,False,31,0,0,0,0,False,0,0,0,17,0,False,0,47,6,0,12,False,33,0,0,0,0,False,0,16,0,0,False
2007-02-08,1,63,10,58,23,False,31,0,0,15,0,False,1,0,0,0,77,False,6,0,5,71,0,False,31,0,0,0,0,False,31,0,0,0,15,False,33,66,0,0,0,False,9,0,0,0,45,False,52,0,35,0,0,False,30,0,0,0,60,False,33,16,0,0,0,False,31,0,0,31,0,False,46,0,0,0,0,False,4,0,0,48,0,False,33,0,0,0,0,False,39,0,0,0,0,False,52,0,0,0,0,False,19,44,12,0,6,False,33,0,0,0,0,False,3,10,0,0,False
2007-02-09,1,60,9,65,29,False,40,0,0,16,16,False,2,0,1,0,79,False,5,0,0,68,0,False,40,0,32,0,0,False,40,0,0,0,32,False,26,43,35,17,0,False,11,0,0,0,56,False,55,18,82,0,0,False,39,0,0,16,70,False,26,35,0,0,0,False,40,0,0,0,0,False,42,0,0,0,0,False,6,0,0,50,0,False,26,0,0,0,0,False,24,0,0,0,0,False,55,0,0,0,0,False,20,43,0,7,0,False,26,0,0,0,0,False,3,10,0,0,False
2007-02-10,1,54,12,71,33,False,35,0,0,0,0,False,2,0,1,0,71,False,2,2,7,56,0,False,35,0,0,0,0,False,35,0,0,23,23,False,38,63,0,0,0,False,10,0,0,0,58,False,27,66,53,0,0,False,34,0,0,0,57,False,38,25,0,0,0,False,35,0,23,0,0,False,35,0,0,0,0,False,5,0,0,66,0,False,38,0,0,0,0,False,35,0,0,0,0,False,27,0,0,0,0,False,9,48,9,0,19,False,38,0,0,0,0,False,1,11,1,0,False
2007-02-11,2,69,13,84,37,False,22,0,0,22,0,False,1,0,2,0,84,False,5,0,2,71,0,False,22,0,44,0,0,False,22,0,0,0,45,False,48,71,0,0,0,False,6,0,0,0,65,False,37,0,50,0,0,False,21,0,21,0,22,False,48,0,0,0,24,False,22,0,0,0,0,False,50,0,0,0,0,False,3,0,0,88,0,False,48,0,0,0,0,False,67,0,0,0,0,False,37,0,0,0,0,False,13,36,9,0,9,False,48,0,0,0,0,False,2,8,0,0,False
2007-02-12,2,65,9,67,23,False,15,0,0,30,0,False,1,0,2,0,79,False,4,0,0,76,0,False,15,0,22,0,0,False,15,0,15,0,30,False,49,49,0,16,0,False,4,0,0,0,42,False,51,25,59,17,0,False,15,0,0,0,58,False,49,0,0,0,0,False,15,0,0,0,0,False,34,0,0,0,0,False,2,0,0,62,0,False,49,0,0,0,0,False,38,0,0,0,0,False,51,0,0,17,0,False,18,48,6,0,6,False,49,0,0,0,0,False,3,13,0,0,False
2007-02-13,1,60,10,80,31,False,44,0,0,15,0,False,2,0,2,0,81,False,6,0,2,71,2,False,44,0,22,0,0,False,44,0,0,0,15,False,40,32,16,0,0,False,12,0,0,0,50,False,33,59,17,17,0,False,43,0,14,0,58,False,40,16,0,0,0,False,44,0,0,0,0,False,59,0,0,0,0,False,6,0,0,49,0,False,40,0,16,0,0,False,53,0,0,0,0,False,33,17,0,17,0,False,12,36,6,0,6,False,40,0,0,0,0,False,2,19,0,0,False
2007-02-14,1,67,9,100,29,False,22,0,0,15,0,False,1,0,2,1,81,False,3,2,2,75,0,False,22,0,15,0,0,False,22,0,0,15,15,False,24,39,31,0,0,False,6,0,0,0,39,False,33,33,42,0,0,False,21,0,0,0,14,False,24,24,0,0,0,False,22,0,0,0,0,False,28,0,0,0,0,False,3,0,0,54,0,False,24,0,16,0,0,False,22,0,0,0,0,False,33,0,0,17,0,False,12,51,0,6,15,False,24,0,0,0,0,False,2,55,0,0,False
2007-02-15,1,72,9,72,26,False,24,0,0,0,0,False,1,0,3,0,95,False,3,0,2,55,0,False,24,0,16,0,0,False,24,16,0,0,16,False,43,77,17,0,0,False,7,0,0,0,31,False,36,36,36,0,0,False,23,0,15,0,100,False,43,0,0,0,0,False,24,0,0,0,0,False,30,0,0,0,0,False,3,0,2,48,0,False,43,0,17,0,17,False,32,0,0,0,0,False,36,0,0,0,0,False,13,39,6,0,0,False,43,0,0,0,0,False,2,23,0,0,False
2007-02-16,1,63,11,64,29,False,33,0,0,17,0,False,2,0,3,0,78,False,5,2,4,74,0,False,33,0,0,0,0,False,33,0,17,17,0,False,18,45,27,18,0,False,9,0,0,0,100,False,38,19,19,0,0,False,32,0,16,16,32,False,18,0,0,0,0,False,33,0,0,0,0,False,38,0,0,0,0,False,5,0,2,45,0,False,18,0,0,0,0,False,17,0,0,0,0,False,38,0,0,19,0,False,14,37,7,0,0,False,18,0,0,0,0,False,2,37,1,0,False
2007-02-17,3,77,16,66,35,False,0,0,0,0,0,False,0,0,1,0,100,False,8,0,0,80,0,False,0,0,23,23,0,False,0,0,47,0,0,False,76,89,0,0,0,False,0,0,0,0,72,False,80,80,53,0,0,False,0,0,0,0,0,False,76,0,0,0,0,False,0,0,23,0,0,False,80,0,0,0,0,False,0,0,0,75,0,False,76,0,0,0,0,False,72,0,0,0,0,False,80,0,0,27,0,False,29,100,0,0,10,False,76,0,0,0,0,False,4,23,0,0,False
2007-02-18,1,65,13,80,32,False,24,0,0,0,0,False,1,1,2,0,81,False,3,0,5,65,0,False,24,0,24,0,24,False,24,0,0,0,0,False,26,64,0,0,0,False,7,0,0,0,63,False,27,27,0,0,0,False,23,0,23,0,69,False,26,0,0,0,0,False,24,0,0,0,0,False,27,0,0,0,0,False,3,0,0,57,0,False,26,0,26,0,0,False,24,0,0,0,0,False,27,0,27,0,0,False,10,68,10,0,10,False,26,0,0,0,0,False,1,11,0,0,False
2007-02-19,1,76,11,58,34,False,27,0,0,0,0,False,1,0,0,0,98,False,2,0,5,71,0,False,27,0,0,0,0,False,27,0,18,0,0,False,39,49,20,0,0,False,8,0,0,0,48,False,21,42,62,21,0,False,26,0,0,0,35,False,39,0,0,0,0,False,27,0,0,0,0,False,31,0,0,0,0,False,4,0,0,53,0,False,39,0,0,0,0,False,37,0,0,0,0,False,21,0,0,0,0,False,7,52,0,7,7,False,39,0,0,0,0,False,1,13,0,0,False
2007-02-20,1,72,13,66,30,False,16,0,0,0,0,False,1,0,1,0,92,False,2,0,3,76,0,False,16,0,23,0,0,False,16,0,0,16,16,False,17,68,17,0,0,False,4,0,0,0,75,False,18,27,53,0,0,False,15,0,15,0,31,False,17,17,0,0,0,False,16,0,16,0,16,False,18,0,0,0,0,False,2,0,0,51,0,False,17,0,0,0,0,False,16,0,0,0,0,False,18,0,0,36,0,False,6,48,6,0,10,False,17,0,17,0,0,False,1,14,0,0,False
2007-02-21,1,70,11,62,30,False,16,0,0,16,0,False,1,0,4,1,82,False,2,0,2,60,0,False,16,0,23,0,0,False,16,0,0,0,16,False,17,34,17,0,0,False,4,0,0,0,39,False,18,54,27,18,0,False,15,0,15,0,23,False,17,34,0,0,0,False,16,0,0,0,0,False,18,0,0,0,0,False,2,0,0,62,0,False,17,0,0,0,0,False,16,16,0,0,0,False,18,18,18,0,0,False,6,51,6,0,10,False,17,0,0,0,0,False,1,13,0,0,False
